participant_code,consent,generation,session_code,session_label,treatment_appeal,example_color,chain_code,selected_feedback_index,selected_feedback_message,selected_feedback_grid_state,selected_feedback_author,selected_feedback_score,feedback_message,feedback_score,feedback_grid_state,birthyear,gender,period,revenue,cost,points,plants_treated,grid_state,period_in_chain,num_plants_fed,selected_feedback_grid_state_flatten,grid_state_flatten,feedback_grid_state_flatten,net_payoff,generation_c
9gia3487,1,1,i3oq5e6t,p_ha2g1,high_appeal,red,5l89gi5b0_i3oq5e6tH,NA,NA,NA,NA,NA,The field yields a higher output when i even out all the nutrient number,791,"[[{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":2}]]",1999,Female,5,910,112,798,9,"[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":1,""red"":2}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":3,""red"":0}]]",5,9,NA,010-102-010-010-020-012-001-010-030,011-010-110-011-110-010-011-100-002,680,0
9gia3487,1,1,i3oq5e6t,p_ha2g1,high_appeal,red,5l89gi5b0_i3oq5e6tH,NA,NA,NA,NA,NA,The field yields a higher output when i even out all the nutrient number,791,"[[{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":2}]]",1999,Female,6,889,98,791,9,"[[{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":2}]]",6,9,NA,011-010-110-011-110-010-011-100-002,011-010-110-011-110-010-011-100-002,694,0
5b09ax9h,1,1,i3oq5e6t,p_ha2g1,high_appeal,red,5l89gi5b0_i3oq5e6tH,NA,NA,NA,NA,NA,The field yields a higher output when you mix the nutrient colours that produce the colour of the plant. For example: 1x Red and 1x Blue = Purple. The plants that match one of the nutrient colours will only need that coulour of nutrient. For example a blue pant will require 1x blue nutrient. Always use the full 16 nutrients,750,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1993,Male,1,872,100,772,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1,9,NA,200-101-110-001-011-010-011-101-011,200-101-110-001-011-010-011-101-011,692,0
5b09ax9h,1,1,i3oq5e6t,p_ha2g1,high_appeal,red,5l89gi5b0_i3oq5e6tH,NA,NA,NA,NA,NA,The field yields a higher output when you mix the nutrient colours that produce the colour of the plant. For example: 1x Red and 1x Blue = Purple. The plants that match one of the nutrient colours will only need that coulour of nutrient. For example a blue pant will require 1x blue nutrient. Always use the full 16 nutrients,750,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1993,Male,2,641,98,543,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",2,9,NA,100-101-110-001-011-010-011-101-011,200-101-110-001-011-010-011-101-011,694,0
5b09ax9h,1,1,i3oq5e6t,p_ha2g1,high_appeal,red,5l89gi5b0_i3oq5e6tH,NA,NA,NA,NA,NA,The field yields a higher output when you mix the nutrient colours that produce the colour of the plant. For example: 1x Red and 1x Blue = Purple. The plants that match one of the nutrient colours will only need that coulour of nutrient. For example a blue pant will require 1x blue nutrient. Always use the full 16 nutrients,750,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1993,Male,3,955,100,855,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",3,9,NA,200-101-110-001-011-010-011-101-011,200-101-110-001-011-010-011-101-011,692,0
5b09ax9h,1,1,i3oq5e6t,p_ha2g1,high_appeal,red,5l89gi5b0_i3oq5e6tH,NA,NA,NA,NA,NA,The field yields a higher output when you mix the nutrient colours that produce the colour of the plant. For example: 1x Red and 1x Blue = Purple. The plants that match one of the nutrient colours will only need that coulour of nutrient. For example a blue pant will require 1x blue nutrient. Always use the full 16 nutrients,750,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1993,Male,4,780,104,676,8,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":2,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":0,""red"":0}]]",4,8,NA,200-101-110-002-011-020-011-011-000,200-101-110-001-011-010-011-101-011,608,0
5b09ax9h,1,1,i3oq5e6t,p_ha2g1,high_appeal,red,5l89gi5b0_i3oq5e6tH,NA,NA,NA,NA,NA,The field yields a higher output when you mix the nutrient colours that produce the colour of the plant. For example: 1x Red and 1x Blue = Purple. The plants that match one of the nutrient colours will only need that coulour of nutrient. For example a blue pant will require 1x blue nutrient. Always use the full 16 nutrients,750,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1993,Male,5,895,108,787,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",5,9,NA,100-101-110-002-011-010-011-101-011,200-101-110-001-011-010-011-101-011,684,0
5b09ax9h,1,1,i3oq5e6t,p_ha2g1,high_appeal,red,5l89gi5b0_i3oq5e6tH,NA,NA,NA,NA,NA,The field yields a higher output when you mix the nutrient colours that produce the colour of the plant. For example: 1x Red and 1x Blue = Purple. The plants that match one of the nutrient colours will only need that coulour of nutrient. For example a blue pant will require 1x blue nutrient. Always use the full 16 nutrients,750,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1993,Male,6,850,100,750,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",6,9,NA,200-101-110-001-011-010-011-101-011,200-101-110-001-011-010-011-101-011,692,0
5l8kl3j0,1,1,i3oq5e6t,p_ha2g1,high_appeal,red,5l89gi5b0_i3oq5e6tH,NA,NA,NA,NA,NA,"The field yields a higher output when purple uses all 3, blue - blue etc, if you're left with one nutrient but you need 2 use red instead of yellow it gives more points, averaging 850ish by the end",617,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1997,Male,1,766,98,668,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1,9,NA,100-101-110-001-011-010-011-101-011,100-111-110-001-001-010-011-111-011,694,0
5l8kl3j0,1,1,i3oq5e6t,p_ha2g1,high_appeal,red,5l89gi5b0_i3oq5e6tH,NA,NA,NA,NA,NA,"The field yields a higher output when purple uses all 3, blue - blue etc, if you're left with one nutrient but you need 2 use red instead of yellow it gives more points, averaging 850ish by the end",617,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1997,Male,2,617,104,513,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":2,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",2,9,NA,100-101-110-001-011-020-011-101-011,100-111-110-001-001-010-011-111-011,688,0
5l8kl3j0,1,1,i3oq5e6t,p_ha2g1,high_appeal,red,5l89gi5b0_i3oq5e6tH,NA,NA,NA,NA,NA,"The field yields a higher output when purple uses all 3, blue - blue etc, if you're left with one nutrient but you need 2 use red instead of yellow it gives more points, averaging 850ish by the end",617,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1997,Male,3,963,104,859,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",3,9,NA,100-111-100-001-011-010-011-111-011,100-111-110-001-001-010-011-111-011,688,0
5l8kl3j0,1,1,i3oq5e6t,p_ha2g1,high_appeal,red,5l89gi5b0_i3oq5e6tH,NA,NA,NA,NA,NA,"The field yields a higher output when purple uses all 3, blue - blue etc, if you're left with one nutrient but you need 2 use red instead of yellow it gives more points, averaging 850ish by the end",617,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1997,Male,4,949,100,849,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",4,9,NA,100-111-110-001-010-010-011-111-011,100-111-110-001-001-010-011-111-011,692,0
5l8kl3j0,1,1,i3oq5e6t,p_ha2g1,high_appeal,red,5l89gi5b0_i3oq5e6tH,NA,NA,NA,NA,NA,"The field yields a higher output when purple uses all 3, blue - blue etc, if you're left with one nutrient but you need 2 use red instead of yellow it gives more points, averaging 850ish by the end",617,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1997,Male,5,950,104,846,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1},{""blue"":0,""yellow"":0,""red"":1}]]",5,9,NA,100-111-110-001-011-010-011-111-001,100-111-110-001-001-010-011-111-011,688,0
5l8kl3j0,1,1,i3oq5e6t,p_ha2g1,high_appeal,red,5l89gi5b0_i3oq5e6tH,NA,NA,NA,NA,NA,"The field yields a higher output when purple uses all 3, blue - blue etc, if you're left with one nutrient but you need 2 use red instead of yellow it gives more points, averaging 850ish by the end",617,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1997,Male,6,721,104,617,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",6,9,NA,100-111-110-001-001-010-011-111-011,100-111-110-001-001-010-011-111-011,688,0
5wf8ehge,1,1,i3oq5e6t,p_ha2g1,high_appeal,yellow,i4w5wfiqi_i3oq5e6tH,NA,NA,NA,NA,NA,The field yields a higher output when it gets the red nutrient.,761,"[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":1}]]",1997,Female,1,621,74,547,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1}]]",1,9,NA,100-100-110-001-011-010-001-001-001,001-001-001-002-002-001-002-002-001,718,0
5wf8ehge,1,1,i3oq5e6t,p_ha2g1,high_appeal,yellow,i4w5wfiqi_i3oq5e6tH,NA,NA,NA,NA,NA,The field yields a higher output when it gets the red nutrient.,761,"[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":1}]]",1997,Female,2,636,98,538,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",2,9,NA,100-101-110-001-011-010-011-101-011,001-001-001-002-002-001-002-002-001,694,0
5wf8ehge,1,1,i3oq5e6t,p_ha2g1,high_appeal,yellow,i4w5wfiqi_i3oq5e6tH,NA,NA,NA,NA,NA,The field yields a higher output when it gets the red nutrient.,761,"[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":1}]]",1997,Female,3,683,42,641,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",3,9,NA,100-100-100-001-010-010-010-100-010,001-001-001-002-002-001-002-002-001,750,0
5wf8ehge,1,1,i3oq5e6t,p_ha2g1,high_appeal,yellow,i4w5wfiqi_i3oq5e6tH,NA,NA,NA,NA,NA,The field yields a higher output when it gets the red nutrient.,761,"[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":1}]]",1997,Female,4,962,70,892,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1}]]",4,9,NA,100-001-100-001-001-010-001-001-001,001-001-001-002-002-001-002-002-001,722,0
5wf8ehge,1,1,i3oq5e6t,p_ha2g1,high_appeal,yellow,i4w5wfiqi_i3oq5e6tH,NA,NA,NA,NA,NA,The field yields a higher output when it gets the red nutrient.,761,"[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":1}]]",1997,Female,5,932,90,842,9,"[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1}]]",5,9,NA,001-001-001-001-001-001-001-001-001,001-001-001-002-002-001-002-002-001,702,0
5wf8ehge,1,1,i3oq5e6t,p_ha2g1,high_appeal,yellow,i4w5wfiqi_i3oq5e6tH,NA,NA,NA,NA,NA,The field yields a higher output when it gets the red nutrient.,761,"[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":1}]]",1997,Female,6,891,130,761,9,"[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":1}]]",6,9,NA,001-001-001-002-002-001-002-002-001,001-001-001-002-002-001-002-002-001,662,0
i4wte1te,1,1,i3oq5e6t,p_ha2g1,high_appeal,yellow,i4w5wfiqi_i3oq5e6tH,NA,NA,NA,NA,NA,The field yields a higher output when the nutrients added aren't used to mix the primary colour in question,812,"[[{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":3}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":2,""yellow"":0,""red"":0}]]",1994,Male,1,775,76,699,9,"[[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":1}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":2,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1,9,NA,011-110-111-110-100-100-120-010-100,011-011-013-101-100-100-100-010-200,716,0
