participant_code,consent,generation,session_code,session_label,treatment_appeal,example_color,chain_code,selected_feedback_index,selected_feedback_message,selected_feedback_grid_state,selected_feedback_author,feedback_message,feedback_grid_state,birthyear,gender,period,revenue,cost,points,plants_treated,grid_state,period_in_chain,num_plants_fed,selected_feedback_grid_state_flatten,grid_state_flatten,feedback_grid_state_flatten
9e6kliht,1,1,a03k1zfq,ha1g1,high_appeal,blue,62f9e6ace_a03k1zfqH,NA,NA,NA,NA,The field yields a higher output when colour nutriaints mixed match that of colour of the center. mixing a total of a 1:1 ratio over multiple rounds seems to yeld better results.,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":2,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1991,Male,6,641,104,537,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":2,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",6,9,NA,100-101-110-001-011-020-011-101-011,100-101-110-001-011-020-011-101-011
62fd31wr,1,1,a03k1zfq,ha1g1,high_appeal,yellow,62f9e6ace_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when some of the values are increased, however this can also cause less of an output if overdone.","[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",1987,Male,1,620,50,570,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":1}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1,9,NA,100-110-011-010-010-010-100-100-100,200-110-010-010-010-010-010-110-010
62fd31wr,1,1,a03k1zfq,ha1g1,high_appeal,yellow,62f9e6ace_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when some of the values are increased, however this can also cause less of an output if overdone.","[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",1987,Male,2,858,54,804,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",2,9,NA,100-110-010-010-010-010-010-110-010,200-110-010-010-010-010-010-110-010
62fd31wr,1,1,a03k1zfq,ha1g1,high_appeal,yellow,62f9e6ace_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when some of the values are increased, however this can also cause less of an output if overdone.","[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",1987,Male,3,900,62,838,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":2,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",3,9,NA,200-110-010-010-010-020-010-110-010,200-110-010-010-010-010-010-110-010
62fd31wr,1,1,a03k1zfq,ha1g1,high_appeal,yellow,62f9e6ace_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when some of the values are increased, however this can also cause less of an output if overdone.","[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",1987,Male,4,822,72,750,9,"[[{""blue"":3,""yellow"":0,""red"":0},{""blue"":2,""yellow"":2,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":2,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",4,9,NA,300-220-010-010-010-020-010-110-010,200-110-010-010-010-010-010-110-010
62fd31wr,1,1,a03k1zfq,ha1g1,high_appeal,yellow,62f9e6ace_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when some of the values are increased, however this can also cause less of an output if overdone.","[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",1987,Male,5,662,56,606,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",5,9,NA,200-110-010-010-010-010-010-110-010,200-110-010-010-010-010-010-110-010
62fd31wr,1,1,a03k1zfq,ha1g1,high_appeal,yellow,62f9e6ace_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when some of the values are increased, however this can also cause less of an output if overdone.","[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",1987,Male,6,661,56,605,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",6,9,NA,200-110-010-010-010-010-010-110-010,200-110-010-010-010-010-010-110-010
acelxset,1,1,a03k1zfq,ha1g1,high_appeal,blue,62f9e6ace_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when nutrients spread around, dont focus on one","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1}]]",1990,Female,1,900,88,812,9,"[[{""blue"":1,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":2,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":2},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",1,9,NA,111-011-010-120-100-100-102-100-010,100-100-100-100-100-100-111-111-111
acelxset,1,1,a03k1zfq,ha1g1,high_appeal,blue,62f9e6ace_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when nutrients spread around, dont focus on one","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1}]]",1990,Female,2,744,58,686,9,"[[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}]]",2,9,NA,101-100-100-101-100-100-101-101-100,100-100-100-100-100-100-111-111-111
acelxset,1,1,a03k1zfq,ha1g1,high_appeal,blue,62f9e6ace_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when nutrients spread around, dont focus on one","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1}]]",1990,Female,3,568,100,468,5,"[[{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1},{""blue"":0,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":2},{""blue"":0,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":1,""red"":1},{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":0}]]",3,5,NA,111-111-000-111-112-000-111-000-000,100-100-100-100-100-100-111-111-111
acelxset,1,1,a03k1zfq,ha1g1,high_appeal,blue,62f9e6ace_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when nutrients spread around, dont focus on one","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1}]]",1990,Female,4,677,88,589,9,"[[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",4,9,NA,101-101-101-101-101-101-101-100-100,100-100-100-100-100-100-111-111-111
acelxset,1,1,a03k1zfq,ha1g1,high_appeal,blue,62f9e6ace_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when nutrients spread around, dont focus on one","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1}]]",1990,Female,5,640,132,508,9,"[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":1}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",5,9,NA,001-001-011-011-011-011-011-011-011,100-100-100-100-100-100-111-111-111
acelxset,1,1,a03k1zfq,ha1g1,high_appeal,blue,62f9e6ace_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when nutrients spread around, dont focus on one","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1}]]",1990,Female,6,890,66,824,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1}]]",6,9,NA,100-100-100-100-100-100-111-111-111,100-100-100-100-100-100-111-111-111
ol7utm4t,1,1,a03k1zfq,ha1g1,high_appeal,blue,cm5v75ol7_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when you go as fast as possible. Keep primary colours consitent for primary coloured shapes, and mix primary colours together to make the non-primary colour shapes e.g. orange, purple, green","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1997,Female,1,641,104,537,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":2,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1,9,NA,100-101-110-001-021-010-011-101-011,100-101-110-001-011-010-011-101-011
ol7utm4t,1,1,a03k1zfq,ha1g1,high_appeal,blue,cm5v75ol7_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when you go as fast as possible. Keep primary colours consitent for primary coloured shapes, and mix primary colours together to make the non-primary colour shapes e.g. orange, purple, green","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1997,Female,2,642,98,544,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",2,9,NA,100-101-110-001-011-010-011-101-011,100-101-110-001-011-010-011-101-011
ol7utm4t,1,1,a03k1zfq,ha1g1,high_appeal,blue,cm5v75ol7_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when you go as fast as possible. Keep primary colours consitent for primary coloured shapes, and mix primary colours together to make the non-primary colour shapes e.g. orange, purple, green","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1997,Female,3,716,88,628,8,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",3,8,NA,100-111-110-001-000-010-011-101-011,100-101-110-001-011-010-011-101-011
ol7utm4t,1,1,a03k1zfq,ha1g1,high_appeal,blue,cm5v75ol7_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when you go as fast as possible. Keep primary colours consitent for primary coloured shapes, and mix primary colours together to make the non-primary colour shapes e.g. orange, purple, green","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1997,Female,4,822,108,714,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":2}]]",4,9,NA,100-101-110-001-011-010-011-101-012,100-101-110-001-011-010-011-101-011
ol7utm4t,1,1,a03k1zfq,ha1g1,high_appeal,blue,cm5v75ol7_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when you go as fast as possible. Keep primary colours consitent for primary coloured shapes, and mix primary colours together to make the non-primary colour shapes e.g. orange, purple, green","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1997,Female,5,770,98,672,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",5,9,NA,100-101-110-001-011-010-011-101-011,100-101-110-001-011-010-011-101-011
ol7utm4t,1,1,a03k1zfq,ha1g1,high_appeal,blue,cm5v75ol7_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when you go as fast as possible. Keep primary colours consitent for primary coloured shapes, and mix primary colours together to make the non-primary colour shapes e.g. orange, purple, green","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1997,Female,6,779,98,681,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",6,9,NA,100-101-110-001-011-010-011-101-011,100-101-110-001-011-010-011-101-011
v75an2xe,1,1,a03k1zfq,ha1g1,high_appeal,red,cm5v75ol7_a03k1zfqH,NA,NA,NA,NA,The field yields a higher output when you use the colour combinations to achieve the colour of the field.,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1993,Female,1,868,98,770,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1,9,NA,100-101-110-001-011-010-011-101-011,100-101-110-001-011-010-011-101-011
v75an2xe,1,1,a03k1zfq,ha1g1,high_appeal,red,cm5v75ol7_a03k1zfqH,NA,NA,NA,NA,The field yields a higher output when you use the colour combinations to achieve the colour of the field.,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1993,Female,2,812,98,714,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",2,9,NA,100-101-110-001-011-010-011-101-011,100-101-110-001-011-010-011-101-011
v75an2xe,1,1,a03k1zfq,ha1g1,high_appeal,red,cm5v75ol7_a03k1zfqH,NA,NA,NA,NA,The field yields a higher output when you use the colour combinations to achieve the colour of the field.,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1993,Female,3,782,98,684,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",3,9,NA,100-101-110-001-011-010-011-101-011,100-101-110-001-011-010-011-101-011
